Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Category,Product_Name,Quantity,Unit_Price,Gross_Sales,Discount_Percent,Discount_Amount,Net_Sales,Cost,Profit,State,City,Payment_Mode,Ship_Mode,Sales_Channel,Is_Returned,Customer_Rating
AMZ-156714,2024-09-19,CUST-37731,Saanvi Sharma,New,Fashion,Handbag,1,3835.06,3835.06,25,958.76,2876.3,2902.82,-26.52,Tamil Nadu,Chennai,Credit Card,Standard,Amazon App - Prime,0,5
AMZ-156718,2024-09-19,CUST-35706,Ishita Joshi,New,Books,Biography,1,963.69,963.69,15,144.55,819.14,706.53,112.61,Telangana,Hyderabad,Debit Card,Standard,Amazon App - Prime,0,4
AMZ-168568,2024-09-20,CUST-41596,Vihaan Kumar,Returning,Fashion,Formal Shirt,1,2280.86,2280.86,25,570.22,1710.64,1761.46,-50.82,Uttar Pradesh,Noida,Net Banking,Same-Day,Amazon App - Prime,0,5
AMZ-120781,2024-09-20,CUST-13122,Riya Gupta,Returning,Electronics,Smartwatch,1,34853.45,34853.45,20,6970.69,27882.76,26002.14,1880.62,Karnataka,Bengaluru,Credit Card,Same-Day,Amazon App - Prime,0,4
AMZ-108052,2024-09-20,CUST-10593,Myra Patel,New,Books,Children's Book,1,200.18,200.18,30,60.05,140.13,113.57,26.56,Kerala,Kochi,Debit Card,Standard,Mobile App,0,5
AMZ-113118,2024-09-20,CUST-14345,Karan Sharma,Returning,Fashion,Running Shoes,1,4360.32,4360.32,25,1090.08,3270.24,3230.08,40.16,Punjab,Ludhiana,Credit Card,Same-Day,Amazon App - Prime,0,5
AMZ-195988,2024-09-20,CUST-21564,Riya Singh,Returning,Grocery,Basmati Rice,1,729.21,729.21,15,109.38,619.83,487.68,132.15,Rajasthan,Jaipur,Cash on Delivery,Standard,Website,0,4
AMZ-146783,2024-09-20,CUST-35189,Saanvi Kumar,Returning,Electronics,Bluetooth Speaker,1,42396.25,42396.25,0,0.0,42396.25,28029.18,14367.07,Maharashtra,Pune,UPI,Standard,Website,0,3
AMZ-116189,2024-09-20,CUST-24152,Kabir Gupta,Returning,Sports & Fitness,Dumbbells,2,2137.87,4275.74,25,1068.94,3206.8,2702.09,504.71,Tamil Nadu,Coimbatore,Credit Card,Standard,Amazon App - Prime,0,4
AMZ-143539,2024-09-20,CUST-36123,Sai Patel,Returning,Home & Kitchen,Air Fryer,2,3348.24,6696.48,0,0.0,6696.48,5029.84,1666.64,Delhi,New Delhi,UPI,Expedited,Mobile App,0,5
AMZ-154478,2024-09-20,CUST-17314,Simran Das,Prime Member,Beauty & Personal Care,Makeup Kit,2,692.32,1384.64,20,276.93,1107.71,896.45,211.26,Gujarat,Surat,Debit Card,Standard,Mobile App,0,5
AMZ-122510,2024-09-20,CUST-20694,Riya Malhotra,Prime Member,Beauty & Personal Care,Face Wash,3,1733.04,5199.12,15,779.87,4419.25,3151.56,1267.69,Kerala,Kochi,Amazon Pay,Standard,Amazon App - Prime,0,5
AMZ-158052,2024-09-20,CUST-17096,Kiara Singh,Returning,Beauty & Personal Care,Hair Dryer,1,683.1,683.1,15,102.46,580.64,489.09,91.55,Rajasthan,Udaipur,UPI,Standard,Website,0,2
AMZ-175368,2024-09-20,CUST-25629,Karan Patel,Returning,Sports & Fitness,Resistance Bands,3,7314.29,21942.87,30,6582.86,15360.01,15571.38,-211.37,Gujarat,Surat,Cash on Delivery,Standard,Mobile App,0,4
AMZ-134405,2024-09-20,CUST-27729,Vihaan Reddy,Returning,Toys & Baby Products,Diaper Pack,1,4700.27,4700.27,40,1880.11,2820.16,3334.67,-514.51,Karnataka,Mysuru,UPI,Same-Day,Amazon App - Prime,0,4
AMZ-152703,2024-09-20,CUST-38810,Kiara Sharma,Returning,Beauty & Personal Care,Skincare Kit,1,461.09,461.09,40,184.44,276.65,271.24,5.41,Rajasthan,Jaipur,Credit Card,Prime One-Day,Mobile App,0,4
AMZ-129677,2024-09-20,CUST-38917,Aditya Nair,Prime Member,Electronics,Bluetooth Speaker,1,1519.13,1519.13,10,151.91,1367.22,978.59,388.63,Kerala,Kochi,UPI,Expedited,Mobile App,0,4
AMZ-185333,2024-09-20,CUST-37214,Rohan Malhotra,Returning,Home & Kitchen,Air Fryer,1,4507.87,4507.87,30,1352.36,3155.51,2793.69,361.82,Kerala,Kochi,Amazon Pay,Standard,Mobile App,0,5
AMZ-198064,2024-09-20,CUST-38017,Sai Chopra,Returning,Home & Kitchen,Storage Boxes,1,386.35,386.35,0,0.0,386.35,245.64,140.71,Rajasthan,Udaipur,Amazon Pay,Expedited,Amazon App - Prime,0,4
AMZ-186479,2024-09-20,CUST-34655,Kabir Das,Returning,Beauty & Personal Care,Hair Dryer,1,1990.69,1990.69,20,398.14,1592.55,1205.39,387.16,Rajasthan,Jaipur,UPI,Expedited,Mobile App,0,5
AMZ-151885,2024-09-20,CUST-13752,Aadhya Sharma,Prime Member,Electronics,Gaming Console,1,22734.17,22734.17,25,5683.54,17050.63,13010.65,4039.98,Delhi,New Delhi,UPI,Expedited,Mobile App,0,5
AMZ-175371,2024-09-20,CUST-11907,Aarav Mehta,New,Fashion,Women's Kurti,2,1895.53,3791.06,10,379.11,3411.95,2493.04,918.91,Telangana,Hyderabad,Credit Card,Standard,Mobile App,0,5
AMZ-133163,2024-09-20,CUST-12820,Aadhya Sharma,New,Books,Biography,1,532.08,532.08,5,26.6,505.48,406.81,98.67,Maharashtra,Nagpur,UPI,Expedited,Amazon App - Prime,1,1
AMZ-118217,2024-09-20,CUST-44548,Rohan Reddy,Returning,Fashion,Wrist Watch,1,1777.66,1777.66,5,88.88,1688.78,1222.85,465.93,Punjab,Amritsar,Credit Card,Standard,Mobile App,0,5
AMZ-123721,2024-09-20,CUST-25749,Aadhya Singh,Prime Member,Sports & Fitness,Cricket Bat,1,8423.48,8423.48,0,0.0,8423.48,5769.77,2653.71,Haryana,Gurugram,UPI,Standard,Amazon App - Prime,0,4
AMZ-183170,2024-09-20,CUST-26308,Arjun Iyer,Prime Member,Fashion,Backpack,1,4219.01,4219.01,15,632.85,3586.16,2645.57,940.59,West Bengal,Kolkata,Credit Card,Expedited,Website,0,4
AMZ-112739,2024-09-20,CUST-31573,Ananya Bose,Returning,Home & Kitchen,Non-Stick Cookware,1,10476.39,10476.39,0,0.0,10476.39,6494.03,3982.36,Uttar Pradesh,Noida,Credit Card,Standard,Website,0,4
AMZ-155434,2024-09-20,CUST-35732,Arjun Joshi,Returning,Electronics,Tablet,1,50586.64,50586.64,5,2529.33,48057.31,36636.09,11421.22,Rajasthan,Udaipur,UPI,Standard,Amazon App - Prime,0,5
AMZ-114336,2024-09-20,CUST-11254,Ishita Joshi,Returning,Electronics,Smartphone,1,63120.71,63120.71,20,12624.14,50496.57,37575.21,12921.36,Tamil Nadu,Chennai,Credit Card,Expedited,Website,1,1
AMZ-109763,2024-09-20,CUST-27379,Riya Nair,Returning,Electronics,Laptop,1,58284.23,58284.23,0,0.0,58284.23,32486.7,25797.53,Rajasthan,Udaipur,Credit Card,Standard,Mobile App,1,2
AMZ-133696,2024-09-20,CUST-39457,Sai Bose,New,Fashion,Handbag,1,1929.86,1929.86,5,96.49,1833.37,1200.9,632.47,Punjab,Amritsar,Net Banking,Expedited,Website,0,2
AMZ-103010,2024-09-20,CUST-18510,Priya Reddy,Returning,Fashion,Wrist Watch,1,2683.77,2683.77,30,805.13,1878.64,1643.64,235.0,Uttar Pradesh,Kanpur,Debit Card,Expedited,Mobile App,0,4
AMZ-175093,2024-09-20,CUST-20074,Myra Malhotra,Returning,Electronics,Smartwatch,1,57353.98,57353.98,0,0.0,57353.98,43538.4,13815.58,Haryana,Faridabad,Credit Card,Expedited,Website,0,4
AMZ-164981,2024-09-20,CUST-30658,Reyansh Chopra,Returning,Fashion,Sunglasses,2,585.89,1171.78,10,117.18,1054.6,647.9,406.7,Tamil Nadu,Chennai,Cash on Delivery,Standard,Mobile App,0,4
AMZ-198882,2024-09-20,CUST-30894,Aarav Sharma,Returning,Beauty & Personal Care,Hair Dryer,1,295.49,295.49,25,73.87,221.62,230.08,-8.46,West Bengal,Howrah,Debit Card,Expedited,Amazon App - Prime,0,5
AMZ-109736,2024-09-20,CUST-21725,Priya Patel,Returning,Electronics,Smartwatch,1,25794.61,25794.61,5,1289.73,24504.88,17882.67,6622.21,Gujarat,Ahmedabad,Net Banking,Expedited,Website,0,5
AMZ-198159,2024-09-20,CUST-27600,Neha Chopra,New,Toys & Baby Products,Building Blocks,1,4139.17,4139.17,25,1034.79,3104.38,2509.37,595.01,Gujarat,Surat,Debit Card,Standard,Amazon App - Prime,0,4
AMZ-128499,2024-09-20,CUST-38653,Kabir Patel,New,Toys & Baby Products,Building Blocks,1,656.75,656.75,25,164.19,492.56,381.37,111.19,Gujarat,Ahmedabad,Credit Card,Expedited,Website,0,5
AMZ-129213,2024-09-20,CUST-42426,Vihaan Nair,Returning,Fashion,Sunglasses,3,4218.86,12656.58,0,0.0,12656.58,8620.01,4036.57,Punjab,Ludhiana,Debit Card,Same-Day,Amazon App - Prime,0,2
AMZ-142594,2024-09-20,CUST-22839,Simran Joshi,New,Home & Kitchen,Storage Boxes,1,11301.3,11301.3,0,0.0,11301.3,6233.61,5067.69,Punjab,Ludhiana,UPI,Same-Day,Website,0,5
AMZ-154575,2024-09-20,CUST-31160,Priya Gupta,Prime Member,Electronics,Tablet,1,31780.89,31780.89,40,12712.36,19068.53,24380.44,-5311.91,Tamil Nadu,Coimbatore,Cash on Delivery,Standard,Mobile App,0,4
AMZ-178448,2024-09-20,CUST-17273,Aarav Reddy,Returning,Sports & Fitness,Yoga Mat,1,10974.24,10974.24,15,1646.14,9328.1,7457.05,1871.05,Haryana,Gurugram,Net Banking,Expedited,Amazon App - Prime,0,5
AMZ-194653,2024-09-20,CUST-23090,Vihaan Patel,New,Electronics,Power Bank,2,17166.59,34333.18,5,1716.66,32616.52,19364.03,13252.49,Punjab,Amritsar,UPI,Standard,Amazon App - Prime,0,4
AMZ-194313,2024-09-20,CUST-35799,Diya Gupta,Returning,Beauty & Personal Care,Skincare Kit,1,1461.44,1461.44,5,73.07,1388.37,903.2,485.17,Telangana,Hyderabad,UPI,Standard,Mobile App,0,4
AMZ-148302,2024-09-20,CUST-27874,Saanvi Joshi,Prime Member,Sports & Fitness,Treadmill,1,2978.52,2978.52,30,893.56,2084.96,1684.67,400.29,Telangana,Hyderabad,Net Banking,Prime One-Day,Amazon App - Prime,0,4
AMZ-189360,2024-09-20,CUST-11346,Aarav Rao,New,Books,Fiction Novel,1,305.65,305.65,20,61.13,244.52,184.37,60.15,Gujarat,Surat,Credit Card,Standard,Mobile App,0,5
AMZ-169143,2024-09-20,CUST-19915,Sai Gupta,New,Beauty & Personal Care,Perfume,1,2164.38,2164.38,5,108.22,2056.16,1263.43,792.73,Maharashtra,Mumbai,UPI,Prime One-Day,Website,0,5
AMZ-146225,2024-09-20,CUST-11824,Karan Singh,Prime Member,Fashion,Jeans,2,991.59,1983.18,20,396.64,1586.54,1109.15,477.39,Rajasthan,Jaipur,Debit Card,Expedited,Amazon App - Prime,0,5
AMZ-117259,2024-09-20,CUST-12714,Rohan Joshi,Returning,Sports & Fitness,Cycling Helmet,2,5439.32,10878.64,15,1631.8,9246.84,6676.08,2570.76,Punjab,Amritsar,Cash on Delivery,Standard,Website,0,5
AMZ-179967,2024-09-20,CUST-21439,Arjun Mehta,New,Home & Kitchen,LED Bulb,1,5375.29,5375.29,10,537.53,4837.76,3369.91,1467.85,Karnataka,Mysuru,Amazon Pay,Standard,Amazon App - Prime,0,5
AMZ-122094,2024-09-20,CUST-15857,Aditya Verma,Returning,Electronics,Headphones,1,5086.64,5086.64,40,2034.66,3051.98,3424.92,-372.94,Karnataka,Mysuru,Net Banking,Expedited,Mobile App,0,4
AMZ-117727,2024-09-20,CUST-25666,Myra Singh,Prime Member,Fashion,Running Shoes,2,1491.39,2982.78,15,447.42,2535.36,1686.24,849.12,Haryana,Faridabad,Cash on Delivery,Expedited,Mobile App,0,5
AMZ-196364,2024-09-20,CUST-38235,Kabir Bose,Prime Member,Electronics,Headphones,1,26285.91,26285.91,10,2628.59,23657.32,20283.79,3373.53,Tamil Nadu,Coimbatore,Cash on Delivery,Expedited,Mobile App,0,5
AMZ-113143,2024-09-20,CUST-27063,Rohan Bose,Returning,Beauty & Personal Care,Makeup Kit,1,804.48,804.48,25,201.12,603.36,598.42,4.94,Telangana,Hyderabad,UPI,Same-Day,Mobile App,0,4
AMZ-180057,2024-09-20,CUST-30925,Ritu Reddy,Returning,Books,Cookbook,2,764.41,1528.82,10,152.88,1375.94,1165.12,210.82,West Bengal,Kolkata,Net Banking,Prime One-Day,Amazon App - Prime,0,4
AMZ-101323,2024-09-20,CUST-37830,Vihaan Reddy,New,Beauty & Personal Care,Hair Dryer,1,2410.53,2410.53,40,964.21,1446.32,1688.76,-242.44,Gujarat,Surat,Debit Card,Expedited,Website,0,5
AMZ-107848,2024-09-20,CUST-34762,Reyansh Malhotra,New,Electronics,Router,1,24729.79,24729.79,5,1236.49,23493.3,14192.62,9300.68,Rajasthan,Jaipur,UPI,Standard,Website,0,3
AMZ-122135,2024-09-20,CUST-18933,Aarav Kumar,Prime Member,Electronics,Power Bank,1,4236.76,4236.76,0,0.0,4236.76,2880.98,1355.78,West Bengal,Howrah,Amazon Pay,Standard,Website,0,4
AMZ-188923,2024-09-20,CUST-30965,Sai Iyer,New,Toys & Baby Products,Diaper Pack,1,3137.42,3137.42,0,0.0,3137.42,2120.62,1016.8,Rajasthan,Jaipur,Amazon Pay,Standard,Website,0,5
AMZ-119578,2024-09-20,CUST-10629,Ayaan Kumar,Returning,Grocery,Cooking Oil,2,1218.69,2437.38,15,365.61,2071.77,1401.91,669.86,Gujarat,Ahmedabad,Amazon Pay,Expedited,Mobile App,0,3
AMZ-132861,2024-09-20,CUST-40342,Vihaan Reddy,Prime Member,Fashion,Women's Kurti,1,4042.1,4042.1,20,808.42,3233.68,2923.43,310.25,Maharashtra,Mumbai,Net Banking,Standard,Website,0,4
AMZ-190758,2024-09-20,CUST-19265,Ritu Iyer,Returning,Fashion,Sunglasses,1,4151.52,4151.52,5,207.58,3943.94,2982.6,961.34,West Bengal,Kolkata,Amazon Pay,Standard,Mobile App,0,5
AMZ-193277,2024-09-20,CUST-25240,Diya Chopra,Prime Member,Electronics,Gaming Console,1,41101.91,41101.91,15,6165.29,34936.62,30656.68,4279.94,Punjab,Amritsar,UPI,Expedited,Website,0,4
AMZ-174286,2024-09-20,CUST-13150,Vivaan Chopra,New,Books,Children's Book,1,490.63,490.63,5,24.53,466.1,374.6,91.5,Kerala,Thiruvananthapuram,Credit Card,Prime One-Day,Website,0,5
AMZ-168989,2024-09-20,CUST-36765,Ananya Reddy,Returning,Fashion,Jacket,1,3811.01,3811.01,0,0.0,3811.01,2804.16,1006.85,Delhi,New Delhi,Amazon Pay,Expedited,Mobile App,0,4
AMZ-109182,2024-09-20,CUST-15937,Aarav Nair,Prime Member,Home & Kitchen,Non-Stick Cookware,1,4493.57,4493.57,25,1123.39,3370.18,3142.66,227.52,Kerala,Thiruvananthapuram,Amazon Pay,Standard,Website,0,4
AMZ-168995,2024-09-20,CUST-11207,Priya Reddy,Returning,Toys & Baby Products,Building Blocks,2,893.33,1786.66,20,357.33,1429.33,1145.77,283.56,Delhi,New Delhi,Net Banking,Standard,Mobile App,0,4
AMZ-175628,2024-09-20,CUST-13187,Saanvi Patel,Returning,Home & Kitchen,Non-Stick Cookware,2,1415.5,2831.0,0,0.0,2831.0,1612.51,1218.49,Haryana,Gurugram,Credit Card,Expedited,Mobile App,0,4
AMZ-109337,2024-09-20,CUST-27129,Ritu Rao,Returning,Beauty & Personal Care,Trimmer,2,975.31,1950.62,0,0.0,1950.62,1114.81,835.81,Gujarat,Ahmedabad,Credit Card,Standard,Website,0,5
AMZ-196965,2024-09-20,CUST-20299,Ayaan Gupta,New,Home & Kitchen,LED Bulb,2,1634.12,3268.24,0,0.0,3268.24,1822.3,1445.94,Kerala,Thiruvananthapuram,Debit Card,Expedited,Mobile App,0,5
AMZ-181031,2024-09-20,CUST-43148,Ishita Singh,Prime Member,Electronics,Smartphone,1,47659.9,47659.9,0,0.0,47659.9,29770.44,17889.46,Maharashtra,Nagpur,Amazon Pay,Standard,Mobile App,0,5
AMZ-102295,2024-09-20,CUST-18495,Rohan Bose,Prime Member,Grocery,Dry Fruits Pack,1,244.08,244.08,0,0.0,244.08,187.79,56.29,Kerala,Kochi,Debit Card,Standard,Mobile App,0,5
AMZ-135101,2024-09-20,CUST-33394,Neha Rao,Returning,Books,Children's Book,1,217.63,217.63,20,43.53,174.1,122.97,51.13,Delhi,New Delhi,Debit Card,Standard,Mobile App,0,5
AMZ-140711,2024-09-20,CUST-37557,Priya Bose,New,Grocery,Cooking Oil,1,1264.71,1264.71,0,0.0,1264.71,884.46,380.25,Punjab,Amritsar,Debit Card,Expedited,Mobile App,0,5
AMZ-134937,2024-09-20,CUST-16526,Simran Verma,New,Electronics,Headphones,1,46376.45,46376.45,5,2318.82,44057.63,27335.09,16722.54,Gujarat,Surat,Net Banking,Prime One-Day,Website,0,4
AMZ-162386,2024-09-20,CUST-35272,Vivaan Bose,New,Books,Fiction Novel,3,555.6,1666.8,5,83.34,1583.46,1280.63,302.83,Haryana,Faridabad,Net Banking,Same-Day,Amazon App - Prime,0,5
AMZ-132065,2024-09-20,CUST-11953,Arjun Sharma,New,Electronics,Smartphone,1,28347.16,28347.16,10,2834.72,25512.44,17412.51,8099.93,Karnataka,Bengaluru,Credit Card,Same-Day,Mobile App,0,4
AMZ-193385,2024-09-20,CUST-42159,Sai Patel,New,Toys & Baby Products,Building Blocks,1,3183.29,3183.29,10,318.33,2864.96,1832.82,1032.14,Telangana,Hyderabad,Debit Card,Standard,Mobile App,0,5
AMZ-128975,2024-09-20,CUST-33571,Vivaan Mehta,Prime Member,Beauty & Personal Care,Skincare Kit,2,714.93,1429.86,10,142.99,1286.87,1034.15,252.72,Uttar Pradesh,Noida,UPI,Standard,Mobile App,0,5
AMZ-195222,2024-09-20,CUST-14337,Advait Sharma,Prime Member,Electronics,Headphones,2,9149.13,18298.26,5,914.91,17383.35,11388.15,5995.2,Telangana,Hyderabad,Credit Card,Standard,Website,0,1
AMZ-135825,2024-09-20,CUST-15977,Aadhya Nair,Returning,Fashion,Wrist Watch,1,2838.94,2838.94,25,709.74,2129.2,1624.84,504.36,Punjab,Ludhiana,Cash on Delivery,Standard,Amazon App - Prime,0,4
AMZ-119305,2024-09-20,CUST-34926,Ananya Gupta,Returning,Beauty & Personal Care,Hair Dryer,5,973.4,4867.0,15,730.05,4136.95,2797.98,1338.97,West Bengal,Kolkata,UPI,Expedited,Mobile App,0,4
AMZ-166208,2024-09-20,CUST-35081,Vihaan Iyer,New,Sports & Fitness,Dumbbells,1,10310.98,10310.98,5,515.55,9795.43,6748.52,3046.91,West Bengal,Kolkata,Net Banking,Standard,Mobile App,0,4
AMZ-164282,2024-09-20,CUST-23791,Riya Iyer,Returning,Electronics,Gaming Console,2,32420.54,64841.08,10,6484.11,58356.97,46026.04,12330.93,Delhi,New Delhi,Credit Card,Same-Day,Amazon App - Prime,0,3
AMZ-193421,2024-09-20,CUST-27132,Saanvi Malhotra,New,Toys & Baby Products,Soft Toy,2,1083.47,2166.94,0,0.0,2166.94,1552.01,614.93,Gujarat,Surat,Debit Card,Prime One-Day,Mobile App,0,5
AMZ-138616,2024-09-20,CUST-11915,Rohan Reddy,Returning,Books,Fiction Novel,1,648.12,648.12,15,97.22,550.9,383.71,167.19,Haryana,Faridabad,Cash on Delivery,Expedited,Mobile App,0,5
AMZ-168254,2024-09-20,CUST-41090,Riya Sharma,Prime Member,Home & Kitchen,LED Bulb,1,7545.61,7545.61,0,0.0,7545.61,4357.82,3187.79,Kerala,Kochi,Credit Card,Same-Day,Amazon App - Prime,0,4
AMZ-184179,2024-09-20,CUST-22452,Reyansh Gupta,Returning,Electronics,Smartwatch,1,20540.73,20540.73,25,5135.18,15405.55,15273.72,131.83,Karnataka,Bengaluru,UPI,Same-Day,Website,0,3
AMZ-114586,2024-09-20,CUST-18132,Rohan Kumar,Prime Member,Electronics,Bluetooth Speaker,2,48832.37,97664.74,0,0.0,97664.74,67184.31,30480.43,Karnataka,Mysuru,Amazon Pay,Prime One-Day,Amazon App - Prime,1,1
AMZ-196793,2024-09-20,CUST-19684,Sai Iyer,New,Home & Kitchen,Bedsheet Set,1,6013.91,6013.91,10,601.39,5412.52,4358.49,1054.03,Karnataka,Bengaluru,Debit Card,Standard,Website,0,4
AMZ-143762,2024-09-20,CUST-12180,Rohan Das,Returning,Sports & Fitness,Cycling Helmet,1,10754.91,10754.91,10,1075.49,9679.42,7472.75,2206.67,Uttar Pradesh,Noida,UPI,Standard,Website,0,5
AMZ-132965,2024-09-20,CUST-22073,Kiara Mehta,Returning,Home & Kitchen,Mixer Grinder,5,3136.62,15683.1,40,6273.24,9409.86,10717.36,-1307.5,Kerala,Kochi,Credit Card,Standard,Amazon App - Prime,0,2
AMZ-159633,2024-09-20,CUST-28703,Rohan Reddy,Returning,Toys & Baby Products,Baby Stroller,2,255.49,510.98,10,51.1,459.88,358.81,101.07,Rajasthan,Udaipur,Amazon Pay,Expedited,Amazon App - Prime,0,4
AMZ-174012,2024-09-20,CUST-11236,Neha Singh,Returning,Fashion,Men's T-Shirt,2,1038.89,2077.78,20,415.56,1662.22,1245.94,416.28,Delhi,New Delhi,Credit Card,Expedited,Website,0,5
AMZ-141649,2024-09-20,CUST-20888,Aarav Chopra,Returning,Beauty & Personal Care,Makeup Kit,1,892.59,892.59,5,44.63,847.96,504.17,343.79,Karnataka,Bengaluru,Cash on Delivery,Standard,Website,0,4
AMZ-126237,2024-09-20,CUST-30490,Ananya Joshi,Returning,Toys & Baby Products,Diaper Pack,1,957.26,957.26,0,0.0,957.26,556.85,400.41,Telangana,Hyderabad,Net Banking,Standard,Mobile App,0,5
AMZ-116772,2024-09-20,CUST-28564,Priya Nair,New,Home & Kitchen,Curtains,2,6868.72,13737.44,0,0.0,13737.44,9784.26,3953.18,Tamil Nadu,Chennai,Credit Card,Expedited,Website,0,4
AMZ-143165,2024-09-20,CUST-17489,Ishita Verma,Prime Member,Electronics,Power Bank,2,15436.94,30873.88,0,0.0,30873.88,23051.29,7822.59,Maharashtra,Mumbai,Debit Card,Standard,Website,0,5
AMZ-120638,2024-09-20,CUST-43159,Riya Sharma,Returning,Home & Kitchen,Bedsheet Set,1,7748.45,7748.45,5,387.42,7361.03,4990.94,2370.09,Punjab,Ludhiana,Debit Card,Standard,Mobile App,0,3
AMZ-150510,2024-09-20,CUST-11892,Simran Gupta,New,Home & Kitchen,LED Bulb,1,8185.4,8185.4,0,0.0,8185.4,5571.76,2613.64,Uttar Pradesh,Lucknow,Debit Card,Standard,Amazon App - Prime,1,3
AMZ-187604,2024-09-20,CUST-33500,Kabir Singh,Prime Member,Fashion,Running Shoes,1,1865.45,1865.45,10,186.54,1678.91,1081.19,597.72,Delhi,New Delhi,UPI,Expedited,Website,0,5
AMZ-117945,2024-09-20,CUST-15024,Myra Iyer,Prime Member,Beauty & Personal Care,Makeup Kit,1,2150.15,2150.15,20,430.03,1720.12,1663.0,57.12,Gujarat,Surat,Cash on Delivery,Standard,Mobile App,0,4
AMZ-114845,2024-09-20,CUST-17371,Karan Joshi,Prime Member,Home & Kitchen,Water Bottle,2,7330.47,14660.94,5,733.05,13927.89,11071.91,2855.98,Punjab,Ludhiana,UPI,Standard,Website,0,3
AMZ-179901,2024-09-20,CUST-13773,Aditya Patel,Returning,Electronics,Gaming Console,1,29506.62,29506.62,30,8851.99,20654.63,18684.03,1970.6,Tamil Nadu,Coimbatore,Credit Card,Expedited,Mobile App,0,5
AMZ-128915,2024-09-20,CUST-25386,Sai Reddy,Returning,Books,Biography,1,705.36,705.36,10,70.54,634.82,491.62,143.2,Kerala,Kochi,UPI,Expedited,Mobile App,0,4
AMZ-137650,2024-09-20,CUST-38542,Priya Joshi,Returning,Sports & Fitness,Resistance Bands,1,9707.59,9707.59,5,485.38,9222.21,5874.28,3347.93,Maharashtra,Nagpur,UPI,Standard,Mobile App,1,1
AMZ-113432,2024-09-21,CUST-34708,Advait Malhotra,Prime Member,Books,Children's Book,1,220.62,220.62,10,22.06,198.56,166.32,32.24,Karnataka,Bengaluru,UPI,Standard,Amazon App - Prime,0,4
AMZ-171026,2024-09-21,CUST-19463,Saanvi Iyer,Returning,Sports & Fitness,Yoga Mat,2,6276.87,12553.74,0,0.0,12553.74,7306.74,5247.0,Delhi,New Delhi,Amazon Pay,Prime One-Day,Website,1,3
AMZ-166629,2024-09-21,CUST-28532,Vihaan Patel,Returning,Electronics,Tablet,4,41389.01,165556.04,25,41389.01,124167.03,105233.15,18933.88,Gujarat,Surat,Cash on Delivery,Prime One-Day,Website,1,2
AMZ-170987,2024-09-21,CUST-36925,Saanvi Verma,Prime Member,Toys & Baby Products,Building Blocks,4,2339.51,9358.04,0,0.0,9358.04,5470.48,3887.56,Kerala,Thiruvananthapuram,Net Banking,Standard,Website,0,5
AMZ-182984,2024-09-21,CUST-39661,Sai Rao,New,Grocery,Dry Fruits Pack,1,524.09,524.09,20,104.82,419.27,356.36,62.91,West Bengal,Kolkata,Debit Card,Standard,Website,0,5
AMZ-183904,2024-09-21,CUST-35247,Reyansh Sharma,Prime Member,Home & Kitchen,Non-Stick Cookware,1,1415.49,1415.49,15,212.32,1203.17,781.94,421.23,Uttar Pradesh,Lucknow,Cash on Delivery,Same-Day,Website,1,1
AMZ-172094,2024-09-21,CUST-43507,Riya Malhotra,Returning,Beauty & Personal Care,Skincare Kit,1,890.89,890.89,5,44.54,846.35,676.21,170.14,Maharashtra,Nagpur,Debit Card,Standard,Amazon App - Prime,0,5
AMZ-145636,2024-09-21,CUST-25991,Kabir Singh,New,Toys & Baby Products,Diaper Pack,2,600.5,1201.0,10,120.1,1080.9,682.68,398.22,Haryana,Faridabad,Cash on Delivery,Expedited,Amazon App - Prime,0,5
AMZ-121135,2024-09-21,CUST-38493,Arjun Patel,Returning,Electronics,Headphones,1,10046.02,10046.02,25,2511.5,7534.52,5955.13,1579.39,West Bengal,Kolkata,Credit Card,Prime One-Day,Mobile App,0,5
AMZ-160421,2024-09-21,CUST-32485,Reyansh Malhotra,Returning,Toys & Baby Products,Building Blocks,2,4476.67,8953.34,0,0.0,8953.34,6752.49,2200.85,Rajasthan,Udaipur,Credit Card,Prime One-Day,Mobile App,0,4
AMZ-141841,2024-09-21,CUST-38031,Advait Mehta,Returning,Electronics,Camera,1,29737.91,29737.91,15,4460.69,25277.22,16856.77,8420.45,Rajasthan,Udaipur,UPI,Standard,Website,0,1
AMZ-159148,2024-09-21,CUST-19601,Myra Patel,New,Sports & Fitness,Football,2,7749.48,15498.96,0,0.0,15498.96,10820.31,4678.65,Kerala,Kochi,UPI,Prime One-Day,Mobile App,0,4
AMZ-150912,2024-09-21,CUST-17910,Simran Iyer,Prime Member,Electronics,Power Bank,2,6197.38,12394.76,20,2478.95,9915.81,7299.17,2616.64,Rajasthan,Udaipur,Net Banking,Same-Day,Mobile App,0,1
AMZ-100233,2024-09-21,CUST-20685,Myra Kumar,Returning,Fashion,Jeans,1,3067.94,3067.94,15,460.19,2607.75,2038.94,568.81,Punjab,Amritsar,Debit Card,Standard,Mobile App,0,5
AMZ-137330,2024-09-21,CUST-35688,Karan Reddy,Prime Member,Sports & Fitness,Dumbbells,1,11137.05,11137.05,10,1113.7,10023.35,8027.32,1996.03,Gujarat,Ahmedabad,UPI,Standard,Amazon App - Prime,0,2
